english_sentence,norwegian_sentence,label
A total 30 % of the order value was booked in the fourth quarter of 2009 and the remainder will be booked in the second quarter of 2010 .,Totalt 30 % av bestillingsverdien ble bestilt i fjerde kvartal 2009 og resten vil bli booket i andre kvartal 2010.,1
"Community gardening has become a popular activity , especially to raise vegetables .","Community hagearbeid har blitt en populær aktivitet, spesielt for å heve grønnsaker.",1
"This could be any of us at any time , '' she said .","Dette kan være noen av oss når som helst, '' sa hun.",1
"In January , traffic , measured in revenue passenger kilometres RPK , went up by 3.2 % and capacity , measured in available seat kilometres ASK , rose by 12.2 % .","I januar gikk trafikken, målt i passasjerkilometer RPK, opp med 3.2 % og kapasiteten, målt i tilgjengelige setekilometer ASK, økte med 12.2 %.",2
"Dolce & Gabbana has asked the European Union to declare Marimekko Corporation 's `` Unikko '' floral pattern trademark invalid , in a continuing dispute between the two companies .","Dolce & Gabbana har bedt EU erklære Marimekko Corporations varemerke Unikko ugyldig, i en pågående tvist mellom de to selskapene.",0
"The biggest sellers in the chain 's supermarkets in Finland are organic Pirkka tomatoes , carrots , eggs , and meat products .","De største selgerne i kjedens supermarkeder i Finland er økologiske Pirkka tomater, gulrøtter, egg og kjøttprodukter.",1
"( ADPnews ) - Dec 30 , 2009 - Finnish investment group Neomarkka Oyj ( HEL : NEMBV ) said today that it will furlough employee in its unit Reka Cables Ltd for less than 90 days , starting in January 2010 .","( ADPnews ) - Dec 30 , 2009 - Finsk investeringsgruppe Neomarkka Oyj (HEL: NEMBV) sa i dag at det vil permittere ansatte i sin enhet Reka Cables Ltd i mindre enn 90 dager, med start i januar 2010.",1
"POYRY PLC Additional information by : Heikki Malinen , President and CEO , Poyry PLC tel. +358 10 33 21307 Poyry is a global expert in consulting and engineering .","POYRY PLC Ytterligere informasjon av: Heikki Malinen , President og CEO, Poyry PLC tel. +358 10 33 21307 Poyry er en global ekspert innen rådgivning og engineering.",1
"The mill 's raw material need will increase by 100,000 m3 of wood .",Raffineriets råvarebehov vil øke med 100 000 m3 tre.,1
: Lietuvos Respublikos sveikatos apsaugos ministerija has awarded contract to UAB `` AFFECTO LIETUVA '' for financial systems software package .,: Lietuvos Respublikos sveikatos apsaugos ministerija har tildelt kontrakt til UAB `` AFFECTO LIETUVA '' for finansielle systemer programvarepakke .,2
"While I cant understand what theyre saying , its impressive to watch him hit that ball at those speeds .","Mens jeg ikke kan forstå hva de sier, er det imponerende å se ham treffe ballen i disse hastighetene.",1
"Sarantel , based in Wellingborough , UK , designs high-performance antennas for portable wireless devices .","Sarantel, basert i Wellingborough, UK, designer antenner med høy ytelse for bærbare trådløse enheter.",1
The financial statements release will be available after publishing on the Company 's internet pages at www.cargotec.com .,Den finansielle uttalelsen utgivelsen vil være tilgjengelig etter publisering på selskapets internettsider på www.cargotec.com .,1
"The Internal Revenue Service sees about 20 percent of all taxpayers wait until the last two weeks to file , with about 40 million returns filed in April .","The Internal Revenue Service ser om lag 20 prosent av alle skattebetalere vente til de siste to ukene for å sende inn, med ca 40 millioner returnerer arkivert i April .",1
Union and company officials did not return calls yesterday .,Union og selskapets tjenestemenn kom ikke tilbake samtaler i går .,1
"Honkarakenne also decided yesterday to sell 88,500 of its B series shares to key staff members for EUR2 .9 per share .",Honkarakenne besluttet også i går å selge 88 500 av sine B-serie aksjer til nøkkelmedarbeidere for EUR2 .9 per aksje.,1
"4 February 2011 - Finnish broadband data communication systems provider Teleste Oyj HEL : TLT1V said Wednesday its net profit rocketed to EUR4 .8 m in 2010 from EUR416 ,000 in 2009 and it lifted its dividend proposal .","4 februar 2011 - Finsk bredbånd datakommunikasjon systemer leverandør Teleste Oyj HEL : TLT1V sa onsdag sin netto resultat rakett til EUR4 .8 m i 2010 fra EUR416,000 i 2009 og det løftet utbytte forslaget.",2
"While the company did not indicate the level of investment in the unit , it said that has purchased the equipment of Nokia Corporation 's mobile phone R&D laboratory in Jyvaeskylae .","Mens selskapet ikke indikerer nivået av investeringer i enheten, sa det at har kjøpt utstyret til Nokia Corporation 's mobiltelefon R&D laboratorium i Jyvaeskylae .",1
"In addition to fireplace exports , demand for lining stone has exceeded the level of the earlier part of the year and will continue to be clearly brisker for the remainder of the year .","I tillegg til peiseksport, har etterspørselen etter fôrstein overgått nivået i den tidligere delen av året og vil fortsette å være klart raskere for resten av året.",2
The intent of the article was to focus attention on the fact that the development model that China had followed was very different than the model that India had followed .,"Hensikten med artikkelen var å fokusere på det faktum at utviklingsmodellen som Kina hadde fulgt, var svært forskjellig fra modellen som India hadde fulgt.",1
"Cargotec 's sales totalled EUR 3.4 billion in 2008 and it employs approximately 11,000 people .","Cargotecs salg utgjorde 3,4 milliarder euro i 2008 og sysselsetter ca. 11 000 personer.",1
"`` While concerns remain longer term , size and scale may enable Nokia to hold on to its newfound margin improvements in the near term , '' the analyst wrote .","Mens bekymringene forblir lengre sikt, kan størrelse og skala gjøre Nokia i stand til å holde fast på sine nye funnet margin forbedringer i nær fremtid, '' analytikeren skrev .",2
"BasWare 's CEO Ilkka Sihvo comments in conjunction with the Interim Report : `` As a whole , BasWare succeeded well in the second quarter of 2007 .","BasWare 's CEO Ilkka Sihvo kommenterer i forbindelse med Interim Report: ``Som helhet, BasWare lyktes godt i andre kvartal 2007 .",2
"Cencorp 's net sales in the first quarter is estimated to be EUR0.9-1 .2 m , as compared to EUR4 .5 m in the first quarter 2008 .","Cencorps nettosalg i første kvartal er anslått til EUR0.9-1 .2 m, sammenlignet med EUR4.5 m i første kvartal 2008.",0
"Tulikivi manufactures heat-retaining , soapstone and ceramic fireplaces , as well as natural stone products and utility ceramics .","Tulikivi produserer varmebeholdere, såpestein og keramiske peiser, samt naturlige steinprodukter og brukskeramikk.",1
"Under the terms of the off-take agreement with Talvivaara , Cameco will provide an up-front investment , to a maximum of $ 60 million , to cover the construction cost of the uranium extraction circuit .","Under vilkårene i off-take avtalen med Talvivaara, Cameco vil gi en up-front investering, til et maksimum på $ 60 millioner, for å dekke byggekostnadene av uran utvinning krets.",2
In July it and Quadriga Capital sold their Lewa GmbH pump-making business to Japan 's Nikkiso Co. .,I juli solgte Quadriga Capital sin Lewa GmbH pumpevirksomhet til Japans Nikkiso Co. .,1
"Neste Oil Corporation is a refining and marketing company concentrating on clean , high-quality traffic fuels .","Neste Oil Corporation er et raffinerings- og markedsføringsselskap som konsentrerer seg om rene, høykvalitets trafikkdrivstoff.",1
"The Stena Poseidon is a so-called Panamax tanker , designed to be able to pass through the narrow passages in the Panama Canal 's locks .","Stena Poseidon er et såkalt Panamax-tanker, designet for å kunne passere gjennom de trange passasjene i Panamakanalens sluser.",1
Nokia was up 0.12 pct to 16.70 eur after kicking off the morning in negative territory .,Nokia var opp 0.12 pct til 16.70 eur etter å ha sparket av morgenen i negativt territorium .,2
"Finnish P+Âyry has been awarded an engineering contract by CFR , the national railway company of Romania .","Finsk P+Âyry har blitt tildelt en ingeniørkontrakt av CFR, det nasjonale jernbaneselskapet i Romania.",2
"The area will also include some central buildings , and Honkarakenne has started negotiations on their delivery .","Området vil også omfatte noen sentrale bygninger, og Honkarakenne har startet forhandlinger om deres levering.",1
"For the current year , Raute expects its net sales to increase and the operating result -- to be positive .","For inneværende år, forventer Raute sitt netto salg til å øke og driftsresultatet - å være positiv.",2
The bank forecasts Finland 's GDP will grow by 2 % in 2010 and in 2011 .,Banken spår at Finlands BNP vil vokse med 2 % i 2010 og i 2011.,2
`` Ruukki is now included on DJSI World for the second year running and the European DJSI STOXX for the third year running .,`` Ruukki er nå inkludert på DJSI World for det andre året som kjører og European DJSI STOXX for det tredje året som kjører.,1
Cargotec will also move Hallberg-Ivarsson 's service and installation business under the same roof with its service center for Kalmar and MacGregor solutions in Gothenburg .,Cargotec flytter også Hallberg-Ivarssons service- og installasjonsvirksomhet under samme tak med sitt servicesenter for Kalmar- og MacGregor-løsninger i Göteborg.,1
"Investors will continue being interested in the company 's share although it is not quite cheap , Affarsvarlden said .","Investorer vil fortsette å være interessert i selskapets aksje selv om det ikke er ganske billig, Affarsvarlden sa .",2
"8,600 m , and at the time of investment it is fully leased to several tenants .","8 600 m, og på investeringstidspunktet er det fullt utleid til flere leietakere.",1
Recently the company decided to build a second identical plant at the same site due to be commissioned toward the end of 2008 .,Nylig besluttet selskapet å bygge et annet identisk anlegg på samme sted som skal settes i drift mot slutten av 2008.,1
The hull of the vessel was built one block at a time and Ruukki delivered the plate material for each block as construction progressed .,"Skroget på fartøyet ble bygget en blokk om gangen, og Ruukki leverte platematerialet for hver blokk etter hvert som byggingen gikk fremover.",1
Circulation revenue has increased by 5 % in Finland and 4 % in Sweden in 2008 .,Omsetning har økt med 5 % i Finland og 4 % i Sverige i 2008.,2
The size of a cider bottle will remain unchanged .,Størrelsen på en ciderflaske vil forbli uendret.,1
The hack had been extra nefarious because the tweets activated without being clicked on - it was enough for Web surfers to move their mouse cursors over them .,Den hack hadde vært ekstra nefarious fordi tweets aktivert uten å bli klikket på - det var nok for Web surfere å flytte sine musepekere over dem .,0
