english_sentence,norwegian_sentence,label
"( ADP News ) - Feb 4 , 2009 - Finnish broadband data communication systems and solutions company Teleste Oyj ( HEL : TLT1V ) said today its net profit decreased to EUR 5.5 million ( USD 7.2 m ) for 2008 from EUR 9.4 million for 200","( ADP News ) - Feb 4 , 2009 - Finsk bredbånd datakommunikasjon systemer og løsninger selskapet Teleste Oyj (HEL : TLT1V ) sa i dag sin nettoresultat redusert til EUR 5.5 millioner ( USD 7.2 m ) for 2008 fra EUR 9.4 millioner for 200",0
"( ADP News ) - Jan 22 , 2009 - Finnish mobile phones maker Nokia Oyj ( OMX : NOK1V ) said today its operating profit decreased to EUR 5 billion ( USD 6.5 bn ) for 2008 from EUR 8 billion for 2007 .","( ADP News ) - Jan 22 , 2009 - Den finske mobilprodusenten Nokia Oyj (OMX : NOK1V) sa i dag at driftsresultatet ble redusert til EUR 5 milliarder ( USD 6.5 bn) for 2008 fra EUR 8 milliarder for 2007.",0
"( ADPnews ) - May 4 , 2010 - Finnish cutlery and hand tools maker Fiskars Oyj Abp ( HEL : FISAS ) said today its net profit declined to EUR 12.9 million ( USD 17m ) in the first quarter of 2010 from EUR 17 million in the correspond","( ADPnews ) - May 4 , 2010 - Finsk bestikk og håndverktøy maker Fiskars Oyj Abp (HEL : FISAS ) sa i dag nettoresultatet falt til EUR 12.9 millioner ( USD 17m ) i første kvartal 2010 fra EUR 17 millioner i tilsvarende",0
"( ADPnews ) - Oct 21 , 2009 - Finland-based IT consultancy Tieto Oyj ( HEL : TIE1V ) said today its net profit plunged to EUR 29.4 million ( USD 43.9 m ) for the first nine months of 2009 from EUR 58.7 million for the same period o","( ADPnews ) - Oct 21 , 2009 - Finland-baserte IT konsulent Tieto Oyj (HEL : TIE1V ) sa i dag nettoresultatet stupte til EUR 29.4 millioner ( USD 43.9 m ) for de første ni månedene av 2009 fra EUR 58.7 millioner for samme periode o",0
Market share decreased on the route between Helsinki in Finland and Tallinn in Estonia by 0.1 percentage points to 24.8 % .,"Markedsandelen gikk ned på ruten mellom Helsinki i Finland og Tallinn i Estland med 0,1 prosentpoeng til 24,8 %.",0
Net profit fell by almost half to +é 5.5 million from +é 9.4 million at the end of 2007 .,"Nettoresultatet falt med nesten halvparten til +é 5,5 millioner fra +é 9,4 millioner ved utgangen av 2007.",0
"Net profit in the three months through March 31 fell to (  x20ac ) 103 million ( US$ 165 million ) from (  x20ac ) 131 million a year earlier , the Finnish company said .","Nettoresultatet i de tre månedene gjennom mars 31 falt til (  x20ac ) 103 millioner ( US$ 165 millioner) fra (  x20ac ) 131 millioner et år tidligere, det finske selskapet sa .",0
Net sales decreased to EUR 220.5 mn from EUR 470.0 mn in the corresponding period in 2009 .,Nettosalg gikk ned til EUR 220.5 mn fra EUR 470.0 mn i tilsvarende periode i 2009.,0
Net sales decreased to EUR 91.6 mn from EUR 109mn in the corresponding period in 2005 .,Nettosalg gikk ned til EUR 91.6 mn fra EUR 109mn i tilsvarende periode i 2005.,0
Net sales fell by 33 % from the third quarter of 2008 to EUR 130.5 mn .,Nettosalg falt med 33 % fra tredje kvartal 2008 til EUR 130.5 mn .,0
Net sales fell by 5 % from the previous accounting period .,Netto salg falt med 5 % fra forrige regnskapsperiode.,0
"Net sales of Kyro 's main business area , Glaston Technologies , a manufacturer of glass processing machines , decreased to EUR 161.5 mn from EUR 164.1 mn in January-September 2005 .","Netto salg av Kyro viktigste forretningsområde, Glaston Technologies, en produsent av glass behandling maskiner, redusert til EUR 161.5 mn fra EUR 164.1 mn i januar-september 2005 .",0
Operating profit decreased to EUR 16mn from EUR 21.1 mn in 2008 .,"Driftsresultatet gikk ned til 16 millioner euro fra 21,1 millioner euro i 2008.",0
Operating profit fell from EUR 7.9 mn in the second quarter of 2005 to EUR 5.1 mn in the second quarter of 2006 .,"Driftsresultatet falt fra 7,9 millioner euro i andre kvartal 2005 til 5,1 millioner euro i andre kvartal 2006.",0
Operating profit fell to EUR 15.1 mn from EUR 24.6 mn in 2006 .,Driftsresultatet falt til EUR 15.1 mn fra EUR 24.6 mn i 2006 .,0
Operating profit fell to EUR 23.26 mn from EUR 32.86 mn .,Driftsresultatet falt til EUR 23.26 mn fra EUR 32.86 mn .,0
Operating profit fell to EUR 38.1 mn from EUR 55.3 mn in 2007 .,Driftsresultatet falt til EUR 38.1 mn fra EUR 55.3 mn i 2007 .,0
Operating profit fell to EUR 6.2 mn from EUR 8.5 mn in the third quarter of 2007 .,Driftsresultatet falt til EUR 6.2 mn fra EUR 8.5 mn i tredje kvartal 2007.,0
Orion 's net profit for the third quarter of 2007 decreased to 36.5 mln euro ( $ 52.1 mln ) from 40.3 mln euro ( $ 57.5 mln ) a year earlier .,"Orions nettoresultat for tredje kvartal 2007 gikk ned til 36,5 mln euro (52,1 mln) fra 40,3 mln euro (57,5 mln) et år tidligere.",0
Pretax profit decreased by 37 % to EUR 193.1 mn from EUR 305.6 mn .,Pretax fortjeneste redusert med 37% til EUR 193.1 mn fra EUR 305.6 mn .,0
Pretax profit decreased to EUR 33.8 mn from EUR 40.8 mn in the fourth quarter of 2005 .,"Pretax-resultatet gikk ned til 33,8 millioner euro fra 40,8 millioner euro i fjerde kvartal 2005.",0
"Pretax profit totaled EUR 9.0 mn , down from EUR 36.3 mn in 2007 .","Pretax overskudd totalt EUR 9.0 mn , ned fra EUR 36.3 mn i 2007 .",0
Prices and delivery volumes of broadband products decreased significantly in 2005 .,Priser og leveransevolumer av bredbåndsprodukter gikk betydelig ned i 2005.,0
Profit for the period fell to EUR 1.6 mn from EUR 7.5 mn in January-September 2008 .,Resultatet for perioden falt til EUR 1.6 mn fra EUR 7.5 mn i januar-september 2008.,0
"Profit for the period totalled EUR 0.8 mn , down from EUR 1.1 mn in the corresponding period in 2008 .","Resultatet for perioden var EUR 0,8 mn, ned fra EUR 1,1 mn i tilsvarende periode i 2008.",0
"Profit for the period totalled EUR 1.1 mn , down from EUR 1.6 mn in the third quarter of 2008 .","Resultatet for perioden var 1,1 millioner euro, ned fra 1,6 millioner euro i tredje kvartal 2008.",0
Revenue in the quarter fell 8 percent to ( EURO ) 2.4 billion compared to a year earlier .,"Omsetning i kvartalet falt 8 prosent til ( EURO ) 2,4 milliarder sammenlignet med et år tidligere.",0
SRV lowered its net sales estimate for the whole of 2008 due to uncertainties in housing sales .,SRV senket sitt netto salgsanslag for hele 2008 på grunn av usikkerhet i boligsalget.,0
Stora Enso Oyj said its second-quarter result would fall by half compared with the same period in 2007 .,Stora Enso Oyj sa sitt andre kvartal resultat ville falle med halvparten i forhold til samme periode i 2007 .,0
Subscription sales decreased slightly .,Abonnementsalget gikk litt ned.,0
The company confirmed its estimate for lower revenue for the whole 2009 than the year-ago EUR93 .9 m as given in the interim report on 5 August 2009 .,Selskapet bekreftet sitt estimat for lavere inntekter for hele 2009 enn året-ago EUR93 .9 m som gitt i interimrapporten 5. august 2009.,0
The company said that the fall in turnover had been planned .,Selskapet sa at fallet i omsetningen hadde vært planlagt.,0
The Department Store Division 's sales fell by 8.6 % to EUR 140.2 mn .,The Department Store Division 's salg falt med 8.6% til EUR 140.2 mn .,0
The fair value of the company 's investment properties went down to EUR 2.768 billion at the end of 2009 from EUR 2.916 billion a year earlier .,Den virkelige verdien av selskapets investeringseiendommer gikk ned til 2.768 milliarder euro ved utgangen av 2009 fra 2.916 milliarder euro et år tidligere.,0
The fair value of the company 's investment properties went down to EUR2 .769 bn at the end of September 2009 from EUR2 .878 bn a year earlier .,Den virkelige verdien av selskapets investeringseiendommer gikk ned til EUR2 .769 bn ved utgangen av september 2009 fra EUR2 .878 bn et år tidligere.,0
The Group 's order portfolio decreased from EUR 42.9 mn in 9-2007 to EUR 33.3 mn in 2-2008 .,"Konsernets ordreportefølje gikk ned fra EUR 42,9 mn i 9-2007 til EUR 33,3 mn i 2-2008.",0
The net sales decreased to EUR 49.8 million from EUR 59.9 million .,"Nettosalget gikk ned til 49,8 millioner euro fra 59,9 millioner euro.",0
The sales of the Tiimari segment fell by 4.0 % year-on-year to EUR3 .3 m in June 2010 .,Salget av Tiimari segmentet falt med 4.0% år-for-år til EUR3 .3 m i juni 2010.,0
"Finnish electronics contract manufacturer Scanfil had net sales of EUR 52.2 mn in the first quarter of 2007 , down from EUR 60.1 mn a year before .","Den finske elektronikkprodusenten Scanfil hadde et nettosalg på 52,2 millioner euro i første kvartal 2007, ned fra 60,1 millioner euro året før.",0
"Alma Media 's operating profit amounted to EUR 11.9 mn , down from EUR 15.0 mn a year earlier .","Alma Medias driftsresultat beløp seg til EUR 11.9 mn, ned fra EUR 15.0 mn et år tidligere.",0
"Commission income decreased to EUR 3.8 mn , compared to EUR 4.6 mn in the third quarter of 2007 .","Kommisjonen inntekter redusert til EUR 3.8 mn , sammenlignet med EUR 4.6 mn i tredje kvartal 2007 .",0
Commission income fell to EUR 4.6 mn from EUR 5.1 mn in the corresponding period in 2007 .,Kommisjonen inntekter falt til EUR 4.6 mn fra EUR 5.1 mn i tilsvarende periode i 2007 .,0
Export declined by 6 percent to 16.4 million liters .,"Eksporten gikk ned med 6 prosent til 16,4 millioner liter.",0
"Exports of goods fell by 59 % , and imports by 16.7 % .","Eksporten av varer gikk ned med 59 % og importen med 16,7 %.",0
Finnish developer and manufacturer of mobile phone chargers Salcomp Plc OMX Helsinki : SAL1V on Wednesday 19 November lowered its full-year net sales estimate .,Finsk utvikler og produsent av mobiltelefonladere Salcomp Plc OMX Helsinki : SAL1V onsdag 19. november senket sitt årlige netto salgsestimat .,0
Finnish investment group Norvestia Oyj said its net profit fell to 23.5 mln euro $ 30.6 mln in 2006 from 33.5 mln euro $ 43.6 mln in 2005 .,Den finske investeringsgruppen Norvestia Oyj sa at nettoresultatet falt til 23.5 mln euro $ 30.6 mln i 2006 fra 33.5 mln euro $ 43.6 mln i 2005 .,0
"Group EBIT for the first half was EUR13 .6 m US$ 17.8 m , falling short of the EUR22 .5 m it posted for the same period of 2009 .","Gruppe EBIT for første halvår var EUR13 .6 m US$ 17.8 m, noe som er kort sammenlignet med EUR22 .5 m som ble lagt inn for samme periode i 2009.",0
"However , its market share shrank to 47.59 per cent from 48 per cent a year earlier .","Markedsandelen sank imidlertid til 47,59 prosent fra 48 prosent året før.",0
"However , the company saw its net profit for the third quarter down to EUR 1.4 million from EUR 1.5 million for the corresponding period of 2009 .","Selskapet så imidlertid sitt nettoresultat for tredje kvartal ned til EUR 1,4 millioner fra EUR 1,5 millioner for tilsvarende periode i 2009.",0
"However , the company saw its net profit for the third quarter down to EUR1 .4 m from EUR1 .5 m for the corresponding period of 2009 .",Selskapet så imidlertid sitt nettoresultat for tredje kvartal ned til EUR1 .4 m fra EUR1 .5 m for tilsvarende periode i 2009.,0
"However , the net sales declined to EUR 803.6 million from EUR 1.2 billion .","Nettosalget gikk imidlertid ned til 803,6 millioner euro fra 1,2 milliarder euro.",0
"In food trade , sales amounted to EUR320 .1 m , a decline of 1.1 % .","I næringsmiddelindustrien utgjorde salget EUR320 .1 m, en nedgang på 1.1 % .",0
"In January-November 2009 , the group 's sales totalled EUR 7,801.7 mn , which was a drop of 12.6 % from the same period of 2008 .","I januar-november 2009 var konsernets salg på 7 801,7 millioner euro, noe som var en nedgang på 12,6 prosent fra samme periode i 2008.",0
"In July-September 2009 , Konecranes ' sales decreased to EUR 368.7 mn from EUR 520.4 mn in July-September 2008 .","I juli-september 2009, Konecranes 'salg redusert til EUR 368.7 mn fra EUR 520.4 mn i juli-september 2008 .",0
"In sales volume , Coca-Cola 's market share has decreased by 2.2 % to 24.2 % .","I salgsvolum er Coca-Colas markedsandel redusert med 2,2 % til 24,2 %.",0
"In September alone , the market declined by 10.2 percent year-on-year to 19.28 million liters .","Bare i september gikk markedet ned med 10,2 prosent fra år til år til 19,28 millioner liter.",0
"In the Baltic countries , development of operations and reorganisation continued , and non-recurring items related to the takeover process lowered earnings .","I Baltikum fortsatte utviklingen av drift og omorganisering, og ikke-påfølgende poster knyttet til overtakelsesprosessen ble redusert.",0
"In the Baltic countries , sales fell by 40.2 % , and in Russia , by 23.2 % in terms of euros , and by 10.7 % in terms of local currency .","I de baltiske landene falt salget med 40,2 % og i Russland med 23,2 % i form av euro, og med 10,7 % i form av lokal valuta.",0
"In the Baltic countries , sales fell by 42.6 % .","I Baltikum gikk salget ned med 42,6 prosent.",0
Nokia s U.S. shares were 3.3 percent lower at $ 12.73 by 1750 GMT .,Nokia s U.S. aksjer var 3.3 prosent lavere på $ 12.73 ved 1750 GMT .,0
"Nokia shares hit 13.21 euros on Friday , down 50 percent from the start of the year in part because of the slow introduction of touch-screen models .","Nokia aksjer traff 13.21 euro på fredag , ned 50 prosent fra starten av året delvis på grunn av den langsomme introduksjonen av berøringsskjerm modeller .",0
Operating profit decreased to EUR 11.2 mn from EUR 16.6 mn .,Driftsresultatet ble redusert til EUR 11.2 mn fra EUR 16.6 mn .,0
"Operating profit decreased to nearly EUR 1.7 mn , however .",Driftsresultatet ble imidlertid redusert til nesten EUR 1.7 mn .,0
Operating profit fell to EUR 20.3 mn from EUR 74.2 mn in the second quarter of 2008 .,Driftsresultatet falt til EUR 20.3 mn fra EUR 74.2 mn i andre kvartal 2008 .,0
Operating profit in the fourth quarter fell to EUR33m from EUR39m a year earlier .,Driftsresultatet i fjerde kvartal falt til EUR33m fra EUR39m et år tidligere.,0
"Operating profit totaled EUR 3.8 mn , down from EUR 4.5 mn in the corresponding period in 2005 .","Driftsresultatet var 3,8 millioner euro, ned fra 4,5 millioner euro i tilsvarende periode i 2005.",0
"Operating profit totaled EUR 6.7 mn , down from EUR 7.2 mn in the corresponding period in 2005 .","Driftsresultatet var 6,7 millioner euro, ned fra 7,2 millioner euro i tilsvarende periode i 2005.",0
"Operating profit totaled EUR 9.4 mn , down from EUR 11.7 mn in 2004 .","Driftsresultatet var på EUR 9.4 mn, ned fra EUR 11.7 mn i 2004.",0
"Operating profit totalled EUR 1.22 mn , down from EUR 3.56 mn in the first quarter of 2008 .","Driftsresultatet var på EUR 1.22 mn, ned fra EUR 3.56 mn i første kvartal 2008.",0
